node_id,donors_cm3,acceptors_cm3
578,0,0
579,0,0
580,0,0
581,0,0
582,2.0000005098629421e+20,1.5000000000000023e+18
583,1.9999725145756241e+20,1.5000000000000023e+18
584,2.0000932832301092e+20,1.5000000000000023e+18
585,2.0000652878434193e+20,1.5000000000000023e+18
586,1.9995116591319076e+20,1.5000000000000023e+18
587,1.9984854172955073e+20,1.5000000000000023e+18
588,1.9996044307633989e+20,1.5000000000000023e+18
589,1.9985781852820252e+20,1.5000000000000023e+18
590,1.9947407353436101e+20,1.5000000000000023e+18
591,1.9887511617441858e+20,1.5000000000000023e+18
592,1.9948334900151933e+20,1.5000000000000023e+18
593,1.9888438950706292e+20,1.5000000000000023e+18
594,1.9701258787000946e+20,1.5000000000000023e+18
595,1.9428602898099562e+20,1.5000000000000023e+18
596,1.9702185452698803e+20,1.5000000000000023e+18
597,1.9429528575958578e+20,1.5000000000000023e+18
598,1.8639701964474221e+20,1.5000000000000023e+18
599,1.7561945424592175e+20,1.5000000000000023e+18
600,1.8640624710270389e+20,1.5000000000000023e+18
601,1.7562863973819603e+20,1.5000000000000023e+18
602,0,0
603,0,0
604,0,0
605,0,0
606,0,0
607,0,0
608,0,0
609,0,0
610,0,0
611,0,0
612,0,0
613,0,0
614,0,0
615,0,0
616,0,0
617,0,0
618,0,0
619,0,0
620,0,0
621,0,0
622,2.00086678851012e+20,1.5000000000000023e+18
623,2.0008387922947624e+20,1.5000000000000023e+18
624,2.0062706474520737e+20,1.5000000000000023e+18
625,2.0062426454475964e+20,1.5000000000000023e+18
626,2.0003779215720363e+20,1.5000000000000023e+18
627,1.9993516457003768e+20,1.5000000000000023e+18
628,2.0057816794142137e+20,1.5000000000000023e+18
629,2.0047551912300223e+20,1.5000000000000023e+18
630,1.9956068394191985e+20,1.5000000000000023e+18
631,2.0010096093809787e+20,1.5000000000000023e+18
632,1.9896170665077912e+20,1.5000000000000023e+18
633,1.9950185931584868e+20,1.5000000000000023e+18
634,1.970991160118178e+20,1.5000000000000023e+18
635,1.9763887983303541e+20,1.5000000000000023e+18
636,1.9437246488256846e+20,1.5000000000000023e+18
637,1.9491165330784616e+20,1.5000000000000023e+18
638,1.8648318176262655e+20,1.5000000000000023e+18
639,1.8702066232121839e+20,1.5000000000000023e+18
640,1.7570522450588638e+20,1.5000000000000023e+18
641,1.7624026064901987e+20,1.5000000000000023e+18
642,0,0
643,0,0
644,0,0
645,0,0
646,0,0
647,0,0
648,0,0
649,0,0
650,0,0
651,0,0
652,0,0
653,0,0
654,0,0
655,0,0
656,2.0353184220737123e+20,1.5000000000000023e+18
657,2.035290388950539e+20,1.5000000000000023e+18
658,2.1548744827602095e+20,1.5000000000000023e+18
659,2.1548463215573559e+20,1.5000000000000023e+18
660,2.0348289105865163e+20,1.5000000000000023e+18
661,2.0338012811426687e+20,1.5000000000000023e+18
662,2.1543827345212408e+20,1.5000000000000023e+18
663,2.1533504078325449e+20,1.5000000000000023e+18
664,2.0300515303245329e+20,1.5000000000000023e+18
665,2.1495834981949696e+20,1.5000000000000023e+18
666,2.024053830837307e+20,1.5000000000000023e+18
667,2.1435582914437166e+20,1.5000000000000023e+18
668,2.0054031341893678e+20,1.5000000000000023e+18
669,2.1248215662008346e+20,1.5000000000000023e+18
670,1.9780999392411383e+20,1.5000000000000023e+18
671,2.097391069498834e+20,1.5000000000000023e+18
672,1.899098225115908e+20,1.5000000000000023e+18
673,2.0180115035176242e+20,1.5000000000000023e+18
674,1.7911628118677245e+20,1.5000000000000023e+18
675,1.90953528288345e+20,1.5000000000000023e+18
676,0,0
677,0,0
678,0,0
679,0,0
680,0,0
681,0,0
682,0,0
683,0,0
684,0,0
685,0,0
686,0,0
687,0,0
688,0,0
689,0,0
690,0,0
691,0,0
692,0,0
693,0,0
